timestamp,image_file,linear_x,angular_z
1749036324.265831,1749036324.265831.png,0.2976,-0.0586
1749036324.365343,1749036324.365343.png,0.2976,-0.1502
1749036324.466321,1749036324.466321.png,0.2976,-0.0813
1749036324.565123,1749036324.565123.png,0.2976,0.0394
1749036324.665544,1749036324.665544.png,0.2976,0.0033
1749036324.765003,1749036324.765003.png,0.2976,-0.0765
1749036324.864776,1749036324.864776.png,0.2976,-0.0490
1749036324.964623,1749036324.964623.png,0.2976,0.0060
1749036325.064822,1749036325.064822.png,0.2976,0.0229
1749036325.165149,1749036325.165149.png,0.2976,-0.0059
1749036325.264627,1749036325.264627.png,0.2976,-0.0432
1749036325.366124,1749036325.366124.png,0.2976,-0.0274
1749036325.464565,1749036325.464565.png,0.2976,0.0190
1749036325.567367,1749036325.567367.png,0.2976,0.0631
1749036325.666152,1749036325.666152.png,0.2976,0.1357
1749036325.772490,1749036325.772490.png,0.2976,0.2681
1749036325.868104,1749036325.868104.png,0.2976,0.2667
1749036325.964827,1749036325.964827.png,0.2976,0.1877
1749036326.064629,1749036326.064629.png,0.2976,-0.0043
1749036326.164935,1749036326.164935.png,0.2976,-0.0117
1749036326.266234,1749036326.266234.png,0.2976,0.0221
1749036326.364803,1749036326.364803.png,0.2976,0.1461
1749036326.466883,1749036326.466883.png,0.2976,0.1902
1749036326.564835,1749036326.564835.png,0.2976,0.2065
1749036326.665085,1749036326.665085.png,0.2976,0.2866
1749036326.765408,1749036326.765408.png,0.2976,0.3802
1749036326.865195,1749036326.865195.png,0.2976,0.3841
1749036326.968503,1749036326.968503.png,0.2976,0.2248
1749036327.065335,1749036327.065335.png,0.2976,0.1563
1749036327.165239,1749036327.165239.png,0.2976,0.3122
1749036327.264912,1749036327.264912.png,0.2976,0.2835
1749036327.365116,1749036327.365116.png,0.2976,0.0078
1749036327.466159,1749036327.466159.png,0.2976,-0.0368
1749036327.564663,1749036327.564663.png,0.2976,0.1460
1749036327.666795,1749036327.666795.png,0.2976,0.1975
1749036327.765987,1749036327.765987.png,0.2976,-0.0205
1749036327.866736,1749036327.866736.png,0.2976,-0.0705
1749036327.965733,1749036327.965733.png,0.2976,0.0401
1749036328.064659,1749036328.064659.png,0.2976,0.1615
1749036328.165358,1749036328.165358.png,0.2976,0.2117
1749036328.265455,1749036328.265455.png,0.2976,0.1958
1749036328.365752,1749036328.365752.png,0.2976,0.2716
1749036328.464988,1749036328.464988.png,0.2976,0.3504
1749036328.566653,1749036328.566653.png,0.2976,0.3800
1749036328.667302,1749036328.667302.png,0.2976,0.2650
1749036328.765171,1749036328.765171.png,0.2976,0.1870
1749036328.865247,1749036328.865247.png,0.2976,0.1574
1749036328.965171,1749036328.965171.png,0.2976,0.1556
1749036329.064795,1749036329.064795.png,0.2976,0.1443
1749036329.165448,1749036329.165448.png,0.2976,0.1230
1749036329.269066,1749036329.269066.png,0.2976,0.0789
1749036329.366570,1749036329.366570.png,0.2976,0.0604
1749036329.465292,1749036329.465292.png,0.2976,0.0731
1749036329.564970,1749036329.564970.png,0.2976,0.0711
1749036329.669432,1749036329.669432.png,0.2976,0.0458
1749036329.770581,1749036329.770581.png,0.2976,0.0263
1749036329.866218,1749036329.866218.png,0.2976,0.0306
1749036329.965242,1749036329.965242.png,0.2976,0.0357
1749036330.065354,1749036330.065354.png,0.2976,0.0316
1749036330.165483,1749036330.165483.png,0.2976,0.0180
1749036330.267716,1749036330.267716.png,0.2976,0.0188
1749036330.365341,1749036330.365341.png,0.2976,0.1118
1749036330.464781,1749036330.464781.png,0.2976,0.2160
1749036330.565549,1749036330.565549.png,0.2976,0.2823
1749036330.668116,1749036330.668116.png,0.2976,0.3069
1749036330.767834,1749036330.767834.png,0.2976,0.2646
1749036330.865143,1749036330.865143.png,0.2976,0.1436
1749036330.968619,1749036330.968619.png,0.2976,0.0348
1749036331.064802,1749036331.064802.png,0.2976,-0.1111
1749036331.164822,1749036331.164822.png,0.2976,-0.2565
1749036331.272635,1749036331.272635.png,0.2976,-0.2630
1749036331.364897,1749036331.364897.png,0.2976,-0.1672
1749036331.464859,1749036331.464859.png,0.2976,-0.1209
1749036331.567248,1749036331.567248.png,0.2976,-0.1337
1749036331.672599,1749036331.672599.png,0.2976,-0.1233
1749036331.764668,1749036331.764668.png,0.2976,-0.1073
1749036331.864909,1749036331.864909.png,0.2976,-0.0708
1749036331.965457,1749036331.965457.png,0.2976,-0.0560
1749036332.066982,1749036332.066982.png,0.2976,-0.0576
1749036332.165043,1749036332.165043.png,0.2976,-0.0551
1749036332.267969,1749036332.267969.png,0.2976,-0.0386
1749036332.364902,1749036332.364902.png,0.2976,-0.0200
1749036332.464862,1749036332.464862.png,0.2976,-0.0210
1749036332.567011,1749036332.567011.png,0.2976,-0.0326
1749036332.665214,1749036332.665214.png,0.2976,-0.0277
1749036332.766140,1749036332.766140.png,0.2976,-0.0319
1749036332.867532,1749036332.867532.png,0.2976,-0.1457
1749036332.964954,1749036332.964954.png,0.2976,-0.2364
1749036333.064608,1749036333.064608.png,0.2976,-0.1658
1749036333.165159,1749036333.165159.png,0.2976,-0.0387
1749036333.270117,1749036333.270117.png,0.2976,-0.0392
1749036333.365034,1749036333.365034.png,0.2976,-0.0430
1749036333.465765,1749036333.465765.png,0.2976,-0.0991
1749036333.564771,1749036333.564771.png,0.2976,-0.1021
1749036333.664557,1749036333.664557.png,0.2976,-0.0461
1749036333.769144,1749036333.769144.png,0.2976,-0.0075
1749036333.865105,1749036333.865105.png,0.2976,-0.0330
1749036333.965685,1749036333.965685.png,0.2976,-0.0583
1749036334.065218,1749036334.065218.png,0.2976,-0.0346
1749036334.167217,1749036334.167217.png,0.2976,-0.0028
1749036334.268641,1749036334.268641.png,0.2976,-0.0004
1749036334.368305,1749036334.368305.png,0.2976,-0.0285
1749036334.465392,1749036334.465392.png,0.2976,-0.0296
1749036334.564862,1749036334.564862.png,0.2976,-0.0073
1749036334.670171,1749036334.670171.png,0.2976,0.0049
1749036334.765913,1749036334.765913.png,0.2976,-0.0095
1749036334.865004,1749036334.865004.png,0.2976,-0.0163
1749036334.965307,1749036334.965307.png,0.2976,-0.0088
1749036335.065713,1749036335.065713.png,0.2976,0.0012
1749036335.165846,1749036335.165846.png,0.2976,0.0008
1749036335.267714,1749036335.267714.png,0.2976,-0.0057
1749036335.365734,1749036335.365734.png,0.2976,-0.0068
1749036335.464684,1749036335.464684.png,0.2976,-0.0005
1749036335.568170,1749036335.568170.png,0.2976,0.0011
1749036335.665057,1749036335.665057.png,0.2976,-0.0659
1749036335.766228,1749036335.766228.png,0.2976,-0.2132
1749036335.866646,1749036335.866646.png,0.2976,-0.1719
1749036335.965986,1749036335.965986.png,0.2976,-0.0162
1749036336.065483,1749036336.065483.png,0.2976,-0.0125
1749036336.164968,1749036336.164968.png,0.2976,-0.0826
1749036336.265590,1749036336.265590.png,0.2976,-0.1243
1749036336.365308,1749036336.365308.png,0.2976,-0.0603
1749036336.467960,1749036336.467960.png,0.2976,0.0149
1749036336.564853,1749036336.564853.png,0.2976,0.0028
1749036336.665198,1749036336.665198.png,0.2976,-0.0418
1749036336.768416,1749036336.768416.png,0.2976,-0.0562
1749036336.865250,1749036336.865250.png,0.2976,-0.0201
1749036336.967275,1749036336.967275.png,0.2976,0.0062
1749036337.065143,1749036337.065143.png,0.2976,-0.0115
1749036337.164799,1749036337.164799.png,0.2976,-0.0254
1749036337.266557,1749036337.266557.png,0.2976,-0.0187
1749036337.367493,1749036337.367493.png,0.2976,0.0003
1749036337.465027,1749036337.465027.png,0.2976,0.0033
1749036337.566400,1749036337.566400.png,0.2976,-0.0335
1749036337.665530,1749036337.665530.png,0.2976,-0.1139
1749036337.771744,1749036337.771744.png,0.2976,-0.2140
1749036337.865206,1749036337.865206.png,0.2976,-0.1954
1749036337.965028,1749036337.965028.png,0.2976,-0.0511
1749036338.064790,1749036338.064790.png,0.2976,0.0132
1749036338.166213,1749036338.166213.png,0.2976,-0.0969
1749036338.265321,1749036338.265321.png,0.2976,-0.1376
1749036338.367231,1749036338.367231.png,0.2976,-0.1047
1749036338.465067,1749036338.465067.png,0.2976,0.0342
1749036338.564885,1749036338.564885.png,0.2976,0.0718
1749036338.664777,1749036338.664777.png,0.2976,-0.0970
1749036338.767302,1749036338.767302.png,0.2976,-0.1359
1749036338.864811,1749036338.864811.png,0.2976,-0.0466
1749036338.968467,1749036338.968467.png,0.2976,0.0852
1749036339.074528,1749036339.074528.png,0.2976,0.0888
1749036339.165964,1749036339.165964.png,0.2976,-0.0760
1749036339.275625,1749036339.275625.png,0.2976,-0.2103
1749036339.370011,1749036339.370011.png,0.2976,-0.2012
1749036339.465554,1749036339.465554.png,0.2976,-0.0825
1749036339.565009,1749036339.565009.png,0.2976,0.0099
1749036339.666605,1749036339.666605.png,0.2976,-0.0315
1749036339.767700,1749036339.767700.png,0.2976,-0.1077
1749036339.864724,1749036339.864724.png,0.2976,-0.0871
1749036339.965130,1749036339.965130.png,0.2976,0.0058
1749036340.066503,1749036340.066503.png,0.2976,0.0146
1749036340.165018,1749036340.165018.png,0.2976,-0.0410
1749036340.269957,1749036340.269957.png,0.2976,-0.0616
1749036340.366529,1749036340.366529.png,0.2976,-0.0224
1749036340.465360,1749036340.465360.png,0.2976,0.0153
1749036340.564869,1749036340.564869.png,0.2976,0.0177
1749036340.664929,1749036340.664929.png,0.2976,-0.0297
1749036340.768368,1749036340.768368.png,0.2976,-0.0517
1749036340.866666,1749036340.866666.png,0.2976,-0.0345
1749036340.965236,1749036340.965236.png,0.2976,0.0212
1749036341.065173,1749036341.065173.png,0.2976,0.0262
1749036341.164848,1749036341.164848.png,0.2976,-0.0155
1749036341.265782,1749036341.265782.png,0.2976,-0.0296
1749036341.364880,1749036341.364880.png,0.2976,-0.0085
1749036341.464912,1749036341.464912.png,0.2976,-0.0631
1749036341.566357,1749036341.566357.png,0.2976,-0.1317
1749036341.665909,1749036341.665909.png,0.2976,-0.1223
1749036341.764885,1749036341.764885.png,0.2976,-0.0360
1749036341.864823,1749036341.864823.png,0.2976,-0.0058
1749036341.965127,1749036341.965127.png,0.2976,-0.0552
1749036342.064972,1749036342.064972.png,0.2976,-0.0704
1749036342.164921,1749036342.164921.png,0.2976,-0.0285
1749036342.264599,1749036342.264599.png,0.2976,0.0053
1749036342.366660,1749036342.366660.png,0.2976,-0.0122
1749036342.471972,1749036342.471972.png,0.2976,-0.0373
1749036342.566556,1749036342.566556.png,0.2976,-0.0300
1749036342.666497,1749036342.666497.png,0.2976,0.0026
1749036342.764944,1749036342.764944.png,0.2976,0.0053
1749036342.867197,1749036342.867197.png,0.2976,-0.0142
1749036342.964688,1749036342.964688.png,0.2976,-0.0213
1749036343.065080,1749036343.065080.png,0.2976,-0.0077
1749036343.165063,1749036343.165063.png,0.2976,0.0054
1749036343.264893,1749036343.264893.png,0.2976,0.0017
1749036343.365148,1749036343.365148.png,0.2976,-0.0122
1749036343.465088,1749036343.465088.png,0.2976,-0.0081
1749036343.567646,1749036343.567646.png,0.2976,0.0005
1749036343.664847,1749036343.664847.png,0.2976,0.0042
1749036343.771242,1749036343.771242.png,0.2976,-0.0014
1749036343.864905,1749036343.864905.png,0.2976,-0.0067
1749036343.964862,1749036343.964862.png,0.2976,-0.0040
1749036344.071564,1749036344.071564.png,0.2976,0.0021
1749036344.164796,1749036344.164796.png,0.2976,0.0023
1749036344.266192,1749036344.266192.png,0.2976,-0.0033
1749036344.365139,1749036344.365139.png,0.2976,-0.0039
1749036344.466293,1749036344.466293.png,0.2976,-0.0001
1749036344.564905,1749036344.564905.png,0.2976,0.0019
1749036344.668510,1749036344.668510.png,0.2976,-0.0007
1749036344.767482,1749036344.767482.png,0.2976,-0.0022
1749036344.868414,1749036344.868414.png,0.2976,-0.0014
1749036344.966233,1749036344.966233.png,0.2976,0.0010
1749036345.065342,1749036345.065342.png,0.2976,0.0016
1749036345.165235,1749036345.165235.png,0.0000,0.0000
1749036345.266854,1749036345.266854.png,0.0000,0.0000
1749036345.368218,1749036345.368218.png,0.0000,0.0000
1749036345.464811,1749036345.464811.png,0.0000,0.0000
1749036345.565188,1749036345.565188.png,0.0000,0.0000
1749036345.665364,1749036345.665364.png,0.0000,0.0000
1749036345.766237,1749036345.766237.png,0.0000,0.0000
1749036345.866331,1749036345.866331.png,0.0000,0.0000
1749036345.965166,1749036345.965166.png,0.0000,0.0000
1749036346.064839,1749036346.064839.png,0.0000,0.0000
1749036346.165629,1749036346.165629.png,0.0000,0.0000
1749036346.265152,1749036346.265152.png,0.0000,0.0000
1749036346.364850,1749036346.364850.png,0.0000,0.0000
1749036346.464806,1749036346.464806.png,0.0000,0.0000
1749036346.565378,1749036346.565378.png,0.0000,0.0000
1749036346.668607,1749036346.668607.png,0.0000,0.0000
1749036346.765280,1749036346.765280.png,0.0000,0.0000
1749036346.864955,1749036346.864955.png,0.0000,0.0000
1749036346.968664,1749036346.968664.png,0.0000,0.0000
1749036347.065552,1749036347.065552.png,0.0000,0.0000
1749036347.166002,1749036347.166002.png,0.0000,0.0000
1749036347.265796,1749036347.265796.png,0.0000,0.0000
1749036347.365654,1749036347.365654.png,0.0000,0.0000
1749036347.464918,1749036347.464918.png,0.0000,0.0000
1749036347.565360,1749036347.565360.png,0.0000,0.0000
1749036347.664882,1749036347.664882.png,0.0000,0.0000
1749036347.764782,1749036347.764782.png,0.0000,0.0000
1749036347.865174,1749036347.865174.png,0.0000,0.0000
1749036347.967441,1749036347.967441.png,0.0000,0.0000
1749036348.066376,1749036348.066376.png,0.0000,0.0000
1749036348.164879,1749036348.164879.png,0.0000,0.0000
1749036348.265153,1749036348.265153.png,0.0000,0.0000
1749036348.366295,1749036348.366295.png,0.0000,0.0000
