timestamp,image_file,linear_x,angular_z
1749880108.803087,1749880108.803087.png,0.1465,-0.2555
1749880108.836577,1749880108.836577.png,0.1465,-0.2555
1749880108.869843,1749880108.869843.png,0.1465,-0.2555
1749880108.904641,1749880108.904641.png,0.1465,-0.2587
1749880108.939939,1749880108.939939.png,0.1465,-0.2587
1749880108.969729,1749880108.969729.png,0.1465,-0.2587
1749880109.003730,1749880109.003730.png,0.1465,-0.2599
1749880109.039364,1749880109.039364.png,0.1465,-0.2599
1749880109.069592,1749880109.069592.png,0.1465,-0.2599
1749880109.104014,1749880109.104014.png,0.1465,-0.2639
1749880109.136160,1749880109.136160.png,0.1465,-0.2639
1749880109.169593,1749880109.169593.png,0.1465,-0.2639
1749880109.208657,1749880109.208657.png,0.1465,-0.2722
1749880109.237656,1749880109.237656.png,0.1465,-0.2722
1749880109.269695,1749880109.269695.png,0.1465,-0.2722
1749880109.303082,1749880109.303082.png,0.1465,-0.2744
1749880109.337019,1749880109.337019.png,0.1465,-0.2744
1749880109.375553,1749880109.375553.png,0.1465,-0.2744
1749880109.403425,1749880109.403425.png,0.1465,-0.2802
1749880109.436121,1749880109.436121.png,0.1465,-0.2802
1749880109.471608,1749880109.471608.png,0.1465,-0.2802
1749880109.502854,1749880109.502854.png,0.1465,-0.2810
1749880109.536065,1749880109.536065.png,0.1465,-0.2810
1749880109.569178,1749880109.569178.png,0.1465,-0.2810
1749880109.602589,1749880109.602589.png,0.1465,-0.2813
1749880109.636042,1749880109.636042.png,0.1465,-0.2813
1749880109.672999,1749880109.672999.png,0.1465,-0.2813
1749880109.703638,1749880109.703638.png,0.1465,-0.2877
1749880109.735940,1749880109.735940.png,0.1465,-0.2877
1749880109.769456,1749880109.769456.png,0.1465,-0.2877
1749880109.802618,1749880109.802618.png,0.1465,-0.2991
1749880109.836498,1749880109.836498.png,0.1465,-0.2991
1749880109.869438,1749880109.869438.png,0.1465,-0.2991
1749880109.905025,1749880109.905025.png,0.1465,-0.3055
1749880109.937003,1749880109.937003.png,0.1465,-0.3055
1749880109.969960,1749880109.969960.png,0.1465,-0.3055
1749880110.002726,1749880110.002726.png,0.1465,-0.3055
1749880110.037200,1749880110.037200.png,0.1465,-0.3055
1749880110.070318,1749880110.070318.png,0.1465,-0.3055
1749880110.106615,1749880110.106615.png,0.1465,-0.3046
1749880110.136585,1749880110.136585.png,0.1465,-0.3046
1749880110.169205,1749880110.169205.png,0.1465,-0.3046
1749880110.202878,1749880110.202878.png,0.1465,-0.3112
1749880110.238933,1749880110.238933.png,0.1465,-0.3112
1749880110.269248,1749880110.269248.png,0.1465,-0.3112
1749880110.304029,1749880110.304029.png,0.1465,-0.3170
1749880110.336689,1749880110.336689.png,0.1465,-0.3170
1749880110.369325,1749880110.369325.png,0.1465,-0.3170
1749880110.402788,1749880110.402788.png,0.1465,-0.3278
1749880110.436347,1749880110.436347.png,0.1465,-0.3278
1749880110.469321,1749880110.469321.png,0.1465,-0.3278
1749880110.505024,1749880110.505024.png,0.1465,-0.3302
1749880110.537167,1749880110.537167.png,0.1465,-0.3302
1749880110.569175,1749880110.569175.png,0.1465,-0.3302
1749880110.603584,1749880110.603584.png,0.1465,-0.3377
1749880110.636004,1749880110.636004.png,0.1465,-0.3377
1749880110.670149,1749880110.670149.png,0.1465,-0.3377
1749880110.704295,1749880110.704295.png,0.1465,-0.3419
1749880110.735870,1749880110.735870.png,0.1465,-0.3419
1749880110.771075,1749880110.771075.png,0.1465,-0.3419
1749880110.806659,1749880110.806659.png,0.1465,-0.3497
1749880110.836184,1749880110.836184.png,0.1465,-0.3497
1749880110.869299,1749880110.869299.png,0.1465,-0.3497
1749880110.904515,1749880110.904515.png,0.1465,-0.3547
1749880110.936470,1749880110.936470.png,0.1465,-0.3547
1749880110.969774,1749880110.969774.png,0.1465,-0.3547
1749880111.003176,1749880111.003176.png,0.1465,-0.3566
1749880111.036011,1749880111.036011.png,0.1465,-0.3566
1749880111.072474,1749880111.072474.png,0.1465,-0.3566
1749880111.103889,1749880111.103889.png,0.1465,-0.3566
1749880111.135945,1749880111.135945.png,0.1465,-0.3566
1749880111.170037,1749880111.170037.png,0.1465,-0.3566
1749880111.204614,1749880111.204614.png,0.1465,-0.3604
1749880111.236505,1749880111.236505.png,0.1465,-0.3604
1749880111.274198,1749880111.274198.png,0.1465,-0.3604
1749880111.303039,1749880111.303039.png,0.1465,-0.3637
1749880111.337388,1749880111.337388.png,0.1465,-0.3637
1749880111.370047,1749880111.370047.png,0.1465,-0.3637
1749880111.404046,1749880111.404046.png,0.1465,-0.3706
1749880111.436821,1749880111.436821.png,0.1465,-0.3706
1749880111.469774,1749880111.469774.png,0.1465,-0.3706
1749880111.504997,1749880111.504997.png,0.1465,-0.3747
1749880111.538630,1749880111.538630.png,0.1465,-0.3747
1749880111.569413,1749880111.569413.png,0.1465,-0.3747
1749880111.602514,1749880111.602514.png,0.1465,-0.3832
1749880111.642043,1749880111.642043.png,0.1465,-0.3832
1749880111.668986,1749880111.668986.png,0.1465,-0.3832
1749880111.703012,1749880111.703012.png,0.1465,-0.3849
1749880111.739061,1749880111.739061.png,0.1465,-0.3849
1749880111.770562,1749880111.770562.png,0.1465,-0.3849
1749880111.802417,1749880111.802417.png,0.1465,-0.3861
1749880111.836686,1749880111.836686.png,0.1465,-0.3861
1749880111.871365,1749880111.871365.png,0.1465,-0.3861
1749880111.904802,1749880111.904802.png,0.1465,-0.3989
1749880111.937031,1749880111.937031.png,0.1465,-0.3989
1749880111.972386,1749880111.972386.png,0.1465,-0.3989
1749880112.002522,1749880112.002522.png,0.1465,-0.4018
1749880112.036826,1749880112.036826.png,0.1465,-0.4018
1749880112.076352,1749880112.076352.png,0.1465,-0.4018
1749880112.106349,1749880112.106349.png,0.1465,-0.4092
1749880112.136326,1749880112.136326.png,0.1465,-0.4092
1749880112.169428,1749880112.169428.png,0.1465,-0.4092
1749880112.202967,1749880112.202967.png,0.1465,-0.4110
1749880112.236522,1749880112.236522.png,0.1465,-0.4110
1749880112.270805,1749880112.270805.png,0.1465,-0.4110
1749880112.308946,1749880112.308946.png,0.1465,-0.4232
1749880112.336050,1749880112.336050.png,0.1465,-0.4232
1749880112.371616,1749880112.371616.png,0.1465,-0.4232
1749880112.403440,1749880112.403440.png,0.1465,-0.4249
1749880112.436544,1749880112.436544.png,0.1465,-0.4249
1749880112.470167,1749880112.470167.png,0.1465,-0.4249
1749880112.506317,1749880112.506317.png,0.1465,-0.4281
1749880112.537333,1749880112.537333.png,0.1465,-0.4281
1749880112.569584,1749880112.569584.png,0.1465,-0.4281
1749880112.602813,1749880112.602813.png,0.1465,-0.4281
1749880112.636497,1749880112.636497.png,0.1465,-0.4281
1749880112.672489,1749880112.672489.png,0.1465,-0.4281
1749880112.703320,1749880112.703320.png,0.1465,-0.4326
1749880112.736196,1749880112.736196.png,0.1465,-0.4326
1749880112.769083,1749880112.769083.png,0.1465,-0.4326
1749880112.802746,1749880112.802746.png,0.1465,-0.4328
1749880112.839318,1749880112.839318.png,0.1465,-0.4328
1749880112.869649,1749880112.869649.png,0.1465,-0.4328
1749880112.902646,1749880112.902646.png,0.1465,-0.4335
1749880112.940546,1749880112.940546.png,0.1465,-0.4335
1749880112.974318,1749880112.974318.png,0.1465,-0.4335
1749880113.003264,1749880113.003264.png,0.1465,-0.4336
1749880113.039748,1749880113.039748.png,0.1465,-0.4336
1749880113.070674,1749880113.070674.png,0.1465,-0.4336
1749880113.104165,1749880113.104165.png,0.1465,-0.4370
1749880113.135944,1749880113.135944.png,0.1465,-0.4370
1749880113.172459,1749880113.172459.png,0.1465,-0.4370
1749880113.202843,1749880113.202843.png,0.1465,-0.4435
1749880113.240795,1749880113.240795.png,0.1465,-0.4435
1749880113.269577,1749880113.269577.png,0.1465,-0.4435
1749880113.302972,1749880113.302972.png,0.1465,-0.4478
1749880113.338893,1749880113.338893.png,0.1465,-0.4478
1749880113.369855,1749880113.369855.png,0.1465,-0.4478
1749880113.404168,1749880113.404168.png,0.1465,-0.4488
1749880113.439854,1749880113.439854.png,0.1465,-0.4488
1749880113.470017,1749880113.470017.png,0.1465,-0.4488
1749880113.502760,1749880113.502760.png,0.1465,-0.4477
1749880113.537429,1749880113.537429.png,0.1465,-0.4477
1749880113.570045,1749880113.570045.png,0.1465,-0.4477
1749880113.603409,1749880113.603409.png,0.1465,-0.4428
1749880113.637381,1749880113.637381.png,0.1465,-0.4428
1749880113.670975,1749880113.670975.png,0.1465,-0.4428
1749880113.702641,1749880113.702641.png,0.1465,-0.4473
1749880113.736226,1749880113.736226.png,0.1465,-0.4473
1749880113.773359,1749880113.773359.png,0.1465,-0.4473
1749880113.805959,1749880113.805959.png,0.1465,-0.4436
1749880113.839175,1749880113.839175.png,0.1465,-0.4436
1749880113.870393,1749880113.870393.png,0.1465,-0.4436
1749880113.902532,1749880113.902532.png,0.1465,-0.4413
1749880113.936575,1749880113.936575.png,0.1465,-0.4413
1749880113.969571,1749880113.969571.png,0.1465,-0.4413
1749880114.002753,1749880114.002753.png,0.1465,-0.4391
1749880114.036910,1749880114.036910.png,0.1465,-0.4391
1749880114.069930,1749880114.069930.png,0.1465,-0.4391
1749880114.102723,1749880114.102723.png,0.1465,-0.4409
1749880114.136275,1749880114.136275.png,0.1465,-0.4409
1749880114.171312,1749880114.171312.png,0.1465,-0.4409
1749880114.204885,1749880114.204885.png,0.1465,-0.4391
1749880114.240402,1749880114.240402.png,0.1465,-0.4391
1749880114.269607,1749880114.269607.png,0.1465,-0.4391
1749880114.303193,1749880114.303193.png,0.1465,-0.4389
1749880114.336244,1749880114.336244.png,0.1465,-0.4389
1749880114.370209,1749880114.370209.png,0.1465,-0.4389
1749880114.403603,1749880114.403603.png,0.1465,-0.4362
1749880114.437024,1749880114.437024.png,0.1465,-0.4362
1749880114.469226,1749880114.469226.png,0.1465,-0.4362
1749880114.503633,1749880114.503633.png,0.1465,-0.4337
1749880114.536266,1749880114.536266.png,0.1465,-0.4337
1749880114.572174,1749880114.572174.png,0.1465,-0.4337
1749880114.603320,1749880114.603320.png,0.1465,-0.4313
1749880114.636024,1749880114.636024.png,0.1465,-0.4313
1749880114.669418,1749880114.669418.png,0.1465,-0.4313
1749880114.703138,1749880114.703138.png,0.1465,-0.4322
1749880114.736081,1749880114.736081.png,0.1465,-0.4322
1749880114.769707,1749880114.769707.png,0.1465,-0.4322
1749880114.802545,1749880114.802545.png,0.1465,-0.4302
1749880114.836323,1749880114.836323.png,0.1465,-0.4302
1749880114.870503,1749880114.870503.png,0.1465,-0.4302
1749880114.904795,1749880114.904795.png,0.1465,-0.4291
1749880114.935940,1749880114.935940.png,0.1465,-0.4291
1749880114.970289,1749880114.970289.png,0.1465,-0.4291
1749880115.003119,1749880115.003119.png,0.1465,-0.4222
1749880115.036120,1749880115.036120.png,0.1465,-0.4222
1749880115.069946,1749880115.069946.png,0.1465,-0.4222
1749880115.103050,1749880115.103050.png,0.1465,-0.4244
1749880115.135870,1749880115.135870.png,0.1465,-0.4244
1749880115.169384,1749880115.169384.png,0.1465,-0.4244
1749880115.202473,1749880115.202473.png,0.1465,-0.4276
1749880115.236567,1749880115.236567.png,0.1465,-0.4276
1749880115.270020,1749880115.270020.png,0.1465,-0.4276
1749880115.303255,1749880115.303255.png,0.1465,-0.4259
1749880115.336122,1749880115.336122.png,0.1465,-0.4259
1749880115.372629,1749880115.372629.png,0.1465,-0.4259
1749880115.402933,1749880115.402933.png,0.1465,-0.4230
1749880115.438033,1749880115.438033.png,0.1465,-0.4230
1749880115.469330,1749880115.469330.png,0.1465,-0.4230
1749880115.503064,1749880115.503064.png,0.1465,-0.4292
1749880115.535775,1749880115.535775.png,0.1465,-0.4292
1749880115.569430,1749880115.569430.png,0.1465,-0.4292
1749880115.602956,1749880115.602956.png,0.1465,-0.4296
1749880115.636296,1749880115.636296.png,0.1465,-0.4296
1749880115.670178,1749880115.670178.png,0.1465,-0.4296
1749880115.702576,1749880115.702576.png,0.1465,-0.4287
1749880115.737979,1749880115.737979.png,0.1465,-0.4287
1749880115.773813,1749880115.773813.png,0.1465,-0.4287
1749880115.802735,1749880115.802735.png,0.1465,-0.4294
1749880115.836233,1749880115.836233.png,0.1465,-0.4294
1749880115.869456,1749880115.869456.png,0.1465,-0.4294
1749880115.902937,1749880115.902937.png,0.1465,-0.4323
1749880115.936624,1749880115.936624.png,0.1465,-0.4323
1749880115.969683,1749880115.969683.png,0.1465,-0.4323
1749880116.002861,1749880116.002861.png,0.1465,-0.4340
1749880116.039309,1749880116.039309.png,0.1465,-0.4340
1749880116.069308,1749880116.069308.png,0.1465,-0.4340
1749880116.102826,1749880116.102826.png,0.1465,-0.4328
1749880116.141262,1749880116.141262.png,0.1465,-0.4328
1749880116.174014,1749880116.174014.png,0.1465,-0.4328
1749880116.210685,1749880116.210685.png,0.1465,-0.4400
1749880116.237334,1749880116.237334.png,0.1465,-0.4400
1749880116.270742,1749880116.270742.png,0.1465,-0.4400
1749880116.302644,1749880116.302644.png,0.1465,-0.4431
1749880116.338979,1749880116.338979.png,0.1465,-0.4431
1749880116.370345,1749880116.370345.png,0.1465,-0.4431
1749880116.402510,1749880116.402510.png,0.1465,-0.4458
1749880116.436718,1749880116.436718.png,0.1465,-0.4458
1749880116.469550,1749880116.469550.png,0.1465,-0.4458
1749880116.502835,1749880116.502835.png,0.1465,-0.4457
1749880116.536268,1749880116.536268.png,0.1465,-0.4457
1749880116.569488,1749880116.569488.png,0.1465,-0.4457
1749880116.608079,1749880116.608079.png,0.1465,-0.4587
1749880116.635761,1749880116.635761.png,0.1465,-0.4587
1749880116.669586,1749880116.669586.png,0.1465,-0.4587
1749880116.702978,1749880116.702978.png,0.1465,-0.4628
1749880116.736531,1749880116.736531.png,0.1465,-0.4628
1749880116.769980,1749880116.769980.png,0.1465,-0.4628
1749880116.804507,1749880116.804507.png,0.1465,-0.4648
1749880116.835989,1749880116.835989.png,0.1465,-0.4648
1749880116.868997,1749880116.868997.png,0.1465,-0.4648
1749880116.902902,1749880116.902902.png,0.1465,-0.4675
1749880116.939403,1749880116.939403.png,0.1465,-0.4675
1749880116.969432,1749880116.969432.png,0.1465,-0.4675
1749880117.002959,1749880117.002959.png,0.1465,-0.4740
1749880117.035883,1749880117.035883.png,0.1465,-0.4740
1749880117.069289,1749880117.069289.png,0.1465,-0.4740
1749880117.102598,1749880117.102598.png,0.1465,-0.4772
1749880117.136391,1749880117.136391.png,0.1465,-0.4772
1749880117.169463,1749880117.169463.png,0.1465,-0.4772
1749880117.202663,1749880117.202663.png,0.1465,-0.4888
1749880117.236311,1749880117.236311.png,0.1465,-0.4888
1749880117.269552,1749880117.269552.png,0.1465,-0.4888
1749880117.303450,1749880117.303450.png,0.1465,-0.4971
1749880117.337964,1749880117.337964.png,0.1465,-0.4971
1749880117.379397,1749880117.379397.png,0.1465,-0.5052
1749880117.404551,1749880117.404551.png,0.1465,-0.5052
1749880117.438332,1749880117.438332.png,0.1465,-0.5052
1749880117.469413,1749880117.469413.png,0.1465,-0.5052
1749880117.503009,1749880117.503009.png,0.1465,-0.5198
1749880117.536197,1749880117.536197.png,0.1465,-0.5198
1749880117.569595,1749880117.569595.png,0.1465,-0.5198
1749880117.602996,1749880117.602996.png,0.1465,-0.5390
1749880117.637706,1749880117.637706.png,0.1465,-0.5390
1749880117.670404,1749880117.670404.png,0.1465,-0.5390
1749880117.702950,1749880117.702950.png,0.1465,-0.5557
1749880117.736411,1749880117.736411.png,0.1465,-0.5557
1749880117.769245,1749880117.769245.png,0.1465,-0.5557
1749880117.806893,1749880117.806893.png,0.1465,-0.5656
1749880117.835854,1749880117.835854.png,0.1465,-0.5656
1749880117.869196,1749880117.869196.png,0.1465,-0.5656
1749880117.902651,1749880117.902651.png,0.1465,-0.5875
1749880117.935552,1749880117.935552.png,0.1465,-0.5875
1749880117.970826,1749880117.970826.png,0.1465,-0.5875
1749880118.003356,1749880118.003356.png,0.1465,-0.5998
1749880118.041618,1749880118.041618.png,0.1465,-0.5998
1749880118.071302,1749880118.071302.png,0.1465,-0.5998
1749880118.103489,1749880118.103489.png,0.1465,-0.6048
1749880118.136023,1749880118.136023.png,0.1465,-0.6048
1749880118.169929,1749880118.169929.png,0.1465,-0.6048
1749880118.206467,1749880118.206467.png,0.1465,-0.6241
1749880118.239433,1749880118.239433.png,0.1465,-0.6241
1749880118.269246,1749880118.269246.png,0.1465,-0.6241
1749880118.302591,1749880118.302591.png,0.1465,-0.6274
1749880118.336931,1749880118.336931.png,0.1465,-0.6274
1749880118.369560,1749880118.369560.png,0.1465,-0.6274
1749880118.403082,1749880118.403082.png,0.1465,-0.6274
1749880118.436247,1749880118.436247.png,0.1465,-0.6274
1749880118.469212,1749880118.469212.png,0.1465,-0.6274
1749880118.505025,1749880118.505025.png,0.1465,-0.6274
1749880118.538023,1749880118.538023.png,0.1465,-0.6274
1749880118.569518,1749880118.569518.png,0.1465,-0.6274
1749880118.602786,1749880118.602786.png,0.1465,-0.6274
1749880118.641019,1749880118.641019.png,0.1465,-0.6274
1749880118.673531,1749880118.673531.png,0.1465,-0.6274
1749880118.705755,1749880118.705755.png,0.1465,-0.6274
1749880118.735827,1749880118.735827.png,0.1465,-0.6274
1749880118.769790,1749880118.769790.png,0.1465,-0.6274
1749880118.803270,1749880118.803270.png,0.1465,-0.6274
1749880118.836060,1749880118.836060.png,0.1465,-0.6274
1749880118.869137,1749880118.869137.png,0.1465,-0.6274
1749880118.904393,1749880118.904393.png,0.1465,-0.6274
1749880118.936909,1749880118.936909.png,0.1465,-0.6274
1749880118.975068,1749880118.975068.png,0.1465,-0.6274
1749880119.002825,1749880119.002825.png,0.1465,-0.6274
1749880119.036720,1749880119.036720.png,0.1465,-0.6274
1749880119.070005,1749880119.070005.png,0.1465,-0.6274
1749880119.104638,1749880119.104638.png,0.1465,-0.6274
1749880119.137035,1749880119.137035.png,0.1465,-0.6274
1749880119.172014,1749880119.172014.png,0.1465,-0.6274
1749880119.207469,1749880119.207469.png,0.1465,-0.6274
1749880119.240856,1749880119.240856.png,0.1465,-0.6274
1749880119.270542,1749880119.270542.png,0.1465,-0.6274
1749880119.304504,1749880119.304504.png,0.1465,-0.6274
1749880119.336509,1749880119.336509.png,0.1465,-0.6274
1749880119.370033,1749880119.370033.png,0.1465,-0.6274
1749880119.402686,1749880119.402686.png,0.1465,-0.6274
1749880119.436431,1749880119.436431.png,0.1465,-0.6274
1749880119.469611,1749880119.469611.png,0.1465,-0.6274
1749880119.505737,1749880119.505737.png,0.1465,-0.6274
1749880119.536054,1749880119.536054.png,0.1465,-0.6274
1749880119.572640,1749880119.572640.png,0.1465,-0.6274
1749880119.602600,1749880119.602600.png,0.1465,-0.6274
1749880119.637009,1749880119.637009.png,0.1465,-0.6274
1749880119.669834,1749880119.669834.png,0.1465,-0.6274
1749880119.702904,1749880119.702904.png,0.1465,-0.6274
1749880119.739002,1749880119.739002.png,0.1465,-0.6274
1749880119.769702,1749880119.769702.png,0.1465,-0.6274
1749880119.803116,1749880119.803116.png,0.1465,-0.6274
1749880119.836416,1749880119.836416.png,0.1465,-0.6274
1749880119.869330,1749880119.869330.png,0.1465,-0.6274
1749880119.920628,1749880119.920628.png,0.1465,-0.6274
1749880119.939303,1749880119.939303.png,0.1465,-0.6274
1749880119.970809,1749880119.970809.png,0.1465,-0.6274
1749880120.004395,1749880120.004395.png,0.1465,-0.6274
1749880120.036327,1749880120.036327.png,0.1465,-0.6274
1749880120.074542,1749880120.074542.png,0.1465,-0.6274
1749880120.103041,1749880120.103041.png,0.1465,-0.6274
1749880120.136349,1749880120.136349.png,0.1465,-0.6274
1749880120.169802,1749880120.169802.png,0.1465,-0.6274
1749880120.205076,1749880120.205076.png,0.1465,-0.6274
1749880120.238253,1749880120.238253.png,0.1465,-0.6274
1749880120.270221,1749880120.270221.png,0.1465,-0.6274
1749880120.303019,1749880120.303019.png,0.1465,-0.6274
1749880120.338146,1749880120.338146.png,0.1465,-0.6274
1749880120.369648,1749880120.369648.png,0.1465,-0.6274
1749880120.402798,1749880120.402798.png,0.1465,-0.6274
1749880120.437358,1749880120.437358.png,0.1465,-0.6274
1749880120.474301,1749880120.474301.png,0.1465,-0.6274
1749880120.503140,1749880120.503140.png,0.1465,-0.6274
1749880120.537227,1749880120.537227.png,0.1465,-0.6274
1749880120.573020,1749880120.573020.png,0.1465,-0.6274
1749880120.604957,1749880120.604957.png,0.1465,-0.6274
1749880120.636414,1749880120.636414.png,0.1465,-0.6274
1749880120.669747,1749880120.669747.png,0.1465,-0.6274
1749880120.703050,1749880120.703050.png,0.1465,-0.6274
1749880120.736994,1749880120.736994.png,0.1465,-0.6274
1749880120.771948,1749880120.771948.png,0.1465,-0.6274
1749880120.802474,1749880120.802474.png,0.1465,-0.6274
1749880120.835646,1749880120.835646.png,0.1465,-0.6274
1749880120.869778,1749880120.869778.png,0.1465,-0.6274
1749880120.905226,1749880120.905226.png,0.1465,-0.6274
1749880120.938235,1749880120.938235.png,0.1465,-0.6274
1749880120.970278,1749880120.970278.png,0.1465,-0.6274
1749880121.002657,1749880121.002657.png,0.1465,-0.6274
1749880121.036263,1749880121.036263.png,0.1465,-0.6274
1749880121.069498,1749880121.069498.png,0.1465,-0.6274
1749880121.108972,1749880121.108972.png,0.1465,-0.6274
1749880121.140979,1749880121.140979.png,0.1465,-0.6274
1749880121.169676,1749880121.169676.png,0.1465,-0.6274
1749880121.204416,1749880121.204416.png,0.1465,-0.6274
1749880121.235949,1749880121.235949.png,0.1465,-0.6274
1749880121.269611,1749880121.269611.png,0.1465,-0.6274
1749880121.302595,1749880121.302595.png,0.1465,-0.6274
1749880121.336143,1749880121.336143.png,0.1465,-0.6274
1749880121.370574,1749880121.370574.png,0.1465,-0.6274
1749880121.403590,1749880121.403590.png,0.1465,-0.6274
1749880121.436234,1749880121.436234.png,0.1465,-0.6274
1749880121.471300,1749880121.471300.png,0.1465,-0.6274
1749880121.502717,1749880121.502717.png,0.1465,-0.6274
1749880121.539007,1749880121.539007.png,0.1465,-0.6274
1749880121.569329,1749880121.569329.png,0.1465,-0.6274
1749880121.602979,1749880121.602979.png,0.1465,-0.6274
1749880121.636551,1749880121.636551.png,0.1465,-0.6274
1749880121.671272,1749880121.671272.png,0.1465,-0.6274
1749880121.704309,1749880121.704309.png,0.1465,-0.6274
1749880121.735993,1749880121.735993.png,0.1465,-0.6274
1749880121.769193,1749880121.769193.png,0.1465,-0.6274
1749880121.803782,1749880121.803782.png,0.1465,-0.6274
1749880121.836237,1749880121.836237.png,0.1465,-0.6274
1749880121.869848,1749880121.869848.png,0.1465,-0.6274
1749880121.906272,1749880121.906272.png,0.1465,-0.6274
1749880121.935732,1749880121.935732.png,0.1465,-0.6274
1749880121.969110,1749880121.969110.png,0.1465,-0.6274
1749880122.002487,1749880122.002487.png,0.1465,-0.6274
1749880122.042928,1749880122.042928.png,0.1465,-0.6274
1749880122.070279,1749880122.070279.png,0.1465,-0.6274
1749880122.104926,1749880122.104926.png,0.1465,-0.6274
1749880122.136045,1749880122.136045.png,0.1465,-0.6274
1749880122.169870,1749880122.169870.png,0.1465,-0.6274
1749880122.202570,1749880122.202570.png,0.1465,-0.6274
1749880122.238515,1749880122.238515.png,0.1465,-0.6274
1749880122.269949,1749880122.269949.png,0.1465,-0.6274
1749880122.302588,1749880122.302588.png,0.1465,-0.6274
1749880122.341146,1749880122.341146.png,0.1465,-0.6274
1749880122.372173,1749880122.372173.png,0.1465,-0.6274
1749880122.403391,1749880122.403391.png,0.1465,-0.6165
1749880122.436267,1749880122.436267.png,0.1465,-0.6165
1749880122.469577,1749880122.469577.png,0.1465,-0.6165
1749880122.502635,1749880122.502635.png,0.1465,-0.5901
1749880122.536968,1749880122.536968.png,0.1465,-0.5901
1749880122.570144,1749880122.570144.png,0.1465,-0.5901
1749880122.602744,1749880122.602744.png,0.1465,-0.5640
1749880122.640585,1749880122.640585.png,0.1465,-0.5640
1749880122.670881,1749880122.670881.png,0.1465,-0.5640
1749880122.706165,1749880122.706165.png,0.1465,-0.5405
1749880122.737777,1749880122.737777.png,0.1465,-0.5405
1749880122.769233,1749880122.769233.png,0.1465,-0.5405
1749880122.804845,1749880122.804845.png,0.1465,-0.5276
1749880122.837182,1749880122.837182.png,0.1465,-0.5276
1749880122.869245,1749880122.869245.png,0.1465,-0.5276
1749880122.902864,1749880122.902864.png,0.1465,-0.5023
1749880122.939554,1749880122.939554.png,0.1465,-0.5023
1749880122.971968,1749880122.971968.png,0.1465,-0.5023
1749880123.003042,1749880123.003042.png,0.1465,-0.4816
1749880123.035974,1749880123.035974.png,0.1465,-0.4816
1749880123.072086,1749880123.072086.png,0.1465,-0.4816
1749880123.102690,1749880123.102690.png,0.1465,-0.4655
1749880123.135866,1749880123.135866.png,0.1465,-0.4655
1749880123.169595,1749880123.169595.png,0.1465,-0.4655
1749880123.208315,1749880123.208315.png,0.1465,-0.4504
1749880123.237386,1749880123.237386.png,0.1465,-0.4504
1749880123.269899,1749880123.269899.png,0.1465,-0.4504
1749880123.302457,1749880123.302457.png,0.1465,-0.4399
1749880123.335775,1749880123.335775.png,0.1465,-0.4399
1749880123.371958,1749880123.371958.png,0.1465,-0.4399
1749880123.402552,1749880123.402552.png,0.1465,-0.4151
1749880123.437268,1749880123.437268.png,0.1465,-0.4151
1749880123.469381,1749880123.469381.png,0.1465,-0.4151
1749880123.503251,1749880123.503251.png,0.1465,-0.3963
1749880123.536329,1749880123.536329.png,0.1465,-0.3963
