timestamp,image_file,linear_x,angular_z
1749281323.099896,1749281323.099896.png,0.1272,-0.2516
1749281323.198714,1749281323.198714.png,0.1272,-0.2484
1749281323.298692,1749281323.298692.png,0.1272,-0.2463
1749281323.403576,1749281323.403576.png,0.1272,-0.2462
1749281323.498698,1749281323.498698.png,0.1272,-0.2445
1749281323.598585,1749281323.598585.png,0.1272,-0.2398
1749281323.700277,1749281323.700277.png,0.1272,-0.2360
1749281323.798230,1749281323.798230.png,0.1272,-0.2310
1749281323.901039,1749281323.901039.png,0.1272,-0.2250
1749281323.998474,1749281323.998474.png,0.1272,-0.2174
1749281324.098434,1749281324.098434.png,0.1272,-0.2102
1749281324.198412,1749281324.198412.png,0.1272,-0.2056
1749281324.298536,1749281324.298536.png,0.1272,-0.1970
1749281324.401049,1749281324.401049.png,0.1272,-0.1903
1749281324.501255,1749281324.501255.png,0.1272,-0.1814
1749281324.598571,1749281324.598571.png,0.1272,-0.1702
1749281324.699896,1749281324.699896.png,0.1272,-0.1640
1749281324.798438,1749281324.798438.png,0.1272,-0.1607
1749281324.898419,1749281324.898419.png,0.1272,-0.1539
1749281325.001981,1749281325.001981.png,0.1272,-0.1427
1749281325.098478,1749281325.098478.png,0.1272,-0.1334
1749281325.199234,1749281325.199234.png,0.1272,-0.1316
1749281325.298503,1749281325.298503.png,0.1272,-0.1258
1749281325.401228,1749281325.401228.png,0.1272,-0.1162
1749281325.498615,1749281325.498615.png,0.1272,-0.1088
1749281325.598307,1749281325.598307.png,0.1272,-0.1055
1749281325.701204,1749281325.701204.png,0.1272,-0.0973
1749281325.800339,1749281325.800339.png,0.1272,-0.0910
1749281325.901713,1749281325.901713.png,0.1272,-0.0863
1749281325.998314,1749281325.998314.png,0.1272,-0.0822
1749281326.100341,1749281326.100341.png,0.1272,-0.0779
1749281326.198292,1749281326.198292.png,0.1272,-0.0721
1749281326.298579,1749281326.298579.png,0.1272,-0.0685
1749281326.398356,1749281326.398356.png,0.1272,-0.0655
1749281326.500230,1749281326.500230.png,0.1272,-0.0613
1749281326.600050,1749281326.600050.png,0.1272,-0.0561
1749281326.699183,1749281326.699183.png,0.1272,-0.0538
1749281326.798388,1749281326.798388.png,0.1272,-0.0509
1749281326.898632,1749281326.898632.png,0.1272,-0.0474
1749281326.998409,1749281326.998409.png,0.1272,-0.0445
1749281327.098649,1749281327.098649.png,0.1272,-0.0417
1749281327.199513,1749281327.199513.png,0.1272,-0.0398
1749281327.301059,1749281327.301059.png,0.1272,-0.0371
1749281327.398800,1749281327.398800.png,0.1272,-0.0343
1749281327.498352,1749281327.498352.png,0.1272,-0.0327
1749281327.598492,1749281327.598492.png,0.1272,-0.0307
1749281327.698341,1749281327.698341.png,0.1272,-0.0283
1749281327.798542,1749281327.798542.png,0.1272,-0.0269
1749281327.898396,1749281327.898396.png,0.1272,-0.0253
1749281327.998418,1749281327.998418.png,0.1272,-0.0231
1749281328.098764,1749281328.098764.png,0.1272,-0.0217
1749281328.198521,1749281328.198521.png,0.1272,-0.0213
1749281328.299260,1749281328.299260.png,0.1272,-0.0196
1749281328.398196,1749281328.398196.png,0.1272,-0.0183
1749281328.500341,1749281328.500341.png,0.1272,-0.0170
1749281328.600424,1749281328.600424.png,0.1272,-0.0156
1749281328.699101,1749281328.699101.png,0.1272,-0.0149
1749281328.800009,1749281328.800009.png,0.1272,-0.0146
1749281328.898697,1749281328.898697.png,0.1272,-0.0137
1749281328.998480,1749281328.998480.png,0.1272,-0.0124
1749281329.098424,1749281329.098424.png,0.1272,-0.0110
1749281329.198450,1749281329.198450.png,0.1272,-0.0108
1749281329.298412,1749281329.298412.png,0.1272,-0.0109
1749281329.407118,1749281329.407118.png,0.1272,-0.0097
1749281329.498399,1749281329.498399.png,0.1272,-0.0089
1749281329.598311,1749281329.598311.png,0.1272,-0.0084
1749281329.698549,1749281329.698549.png,0.1272,-0.0079
1749281329.798426,1749281329.798426.png,0.1272,-0.0075
1749281329.898431,1749281329.898431.png,0.1272,-0.0097
1749281329.998537,1749281329.998537.png,0.1272,-0.0211
1749281330.098388,1749281330.098388.png,0.1272,-0.0500
1749281330.199118,1749281330.199118.png,0.1272,-0.0676
1749281330.298543,1749281330.298543.png,0.1272,-0.0337
1749281330.398304,1749281330.398304.png,0.1272,-0.0034
1749281330.498362,1749281330.498362.png,0.1272,-0.0313
1749281330.598662,1749281330.598662.png,0.1272,-0.0451
1749281330.700292,1749281330.700292.png,0.1272,-0.0290
1749281330.798453,1749281330.798453.png,0.1272,-0.0102
1749281330.898616,1749281330.898616.png,0.1272,-0.0110
1749281330.997983,1749281330.997983.png,0.1272,-0.0242
1749281331.098465,1749281331.098465.png,0.1272,-0.0268
1749281331.198827,1749281331.198827.png,0.1272,-0.0187
1749281331.298324,1749281331.298324.png,0.1272,-0.0129
1749281331.398517,1749281331.398517.png,0.1272,-0.0120
1749281331.498345,1749281331.498345.png,0.1272,-0.0164
1749281331.598423,1749281331.598423.png,0.1272,-0.0176
1749281331.698180,1749281331.698180.png,0.1272,-0.0125
1749281331.798402,1749281331.798402.png,0.1272,-0.0104
1749281331.900423,1749281331.900423.png,0.1272,-0.0121
1749281332.000880,1749281332.000880.png,0.1272,-0.0126
1749281332.101061,1749281332.101061.png,0.1272,-0.0105
1749281332.199200,1749281332.199200.png,0.1272,-0.0088
1749281332.298891,1749281332.298891.png,0.1272,-0.0091
1749281332.399292,1749281332.399292.png,0.1272,-0.0090
1749281332.504056,1749281332.504056.png,0.1272,-0.0083
1749281332.599166,1749281332.599166.png,0.1272,-0.0072
1749281332.698572,1749281332.698572.png,0.1272,-0.0067
1749281332.798876,1749281332.798876.png,0.1272,-0.0069
1749281332.898916,1749281332.898916.png,0.1272,-0.0064
1749281333.000071,1749281333.000071.png,0.1272,-0.0057
1749281333.099563,1749281333.099563.png,0.1272,-0.0042
1749281333.198371,1749281333.198371.png,0.1272,-0.0016
1749281333.301033,1749281333.301033.png,0.1272,0.0192
1749281333.399305,1749281333.399305.png,0.1272,0.0474
1749281333.498446,1749281333.498446.png,0.1272,0.0383
1749281333.598540,1749281333.598540.png,0.1272,0.0063
1749281333.698514,1749281333.698514.png,0.1272,0.0115
1749281333.798437,1749281333.798437.png,0.1272,0.0304
1749281333.898298,1749281333.898298.png,0.1272,0.0316
1749281333.998320,1749281333.998320.png,0.1272,0.0151
1749281334.100669,1749281334.100669.png,0.1272,0.0092
1749281334.199325,1749281334.199325.png,0.1272,0.0189
1749281334.298516,1749281334.298516.png,0.1272,0.0190
1749281334.398631,1749281334.398631.png,0.1272,0.0116
1749281334.499056,1749281334.499056.png,0.1272,0.0103
1749281334.598380,1749281334.598380.png,0.1272,0.0130
1749281334.699372,1749281334.699372.png,0.1272,0.0130
1749281334.798333,1749281334.798333.png,0.1272,0.0104
1749281334.898752,1749281334.898752.png,0.1272,0.0096
1749281334.999957,1749281334.999957.png,0.1272,0.0097
1749281335.107359,1749281335.107359.png,0.1272,0.0095
1749281335.200985,1749281335.200985.png,0.1272,0.0084
1749281335.298261,1749281335.298261.png,0.1272,0.0072
1749281335.400006,1749281335.400006.png,0.1272,0.0070
1749281335.498497,1749281335.498497.png,0.1272,0.0074
1749281335.598574,1749281335.598574.png,0.1272,0.0066
1749281335.698509,1749281335.698509.png,0.1272,0.0059
1749281335.799218,1749281335.799218.png,0.1272,0.0054
1749281335.898412,1749281335.898412.png,0.1272,0.0053
1749281335.999212,1749281335.999212.png,0.1272,0.0052
1749281336.098527,1749281336.098527.png,0.1272,0.0047
1749281336.198775,1749281336.198775.png,0.1272,0.0044
1749281336.298985,1749281336.298985.png,0.1272,0.0041
1749281336.398687,1749281336.398687.png,0.1272,0.0039
1749281336.498535,1749281336.498535.png,0.1272,0.0036
1749281336.598583,1749281336.598583.png,0.1272,0.0033
1749281336.698536,1749281336.698536.png,0.1272,0.0031
1749281336.798998,1749281336.798998.png,0.1272,0.0031
1749281336.899932,1749281336.899932.png,0.1272,0.0028
1749281336.999621,1749281336.999621.png,0.1272,0.0026
1749281337.099394,1749281337.099394.png,0.1272,0.0025
1749281337.198372,1749281337.198372.png,0.1272,0.0024
1749281337.298564,1749281337.298564.png,0.1272,0.0022
1749281337.401276,1749281337.401276.png,0.1272,0.0020
1749281337.500221,1749281337.500221.png,0.1272,0.0019
1749281337.598676,1749281337.598676.png,0.1272,0.0018
1749281337.699408,1749281337.699408.png,0.1272,0.0017
1749281337.799052,1749281337.799052.png,0.1272,0.0016
1749281337.898822,1749281337.898822.png,0.1272,0.0014
1749281337.998863,1749281337.998863.png,0.1272,0.0014
1749281338.098396,1749281338.098396.png,0.1272,0.0013
1749281338.199108,1749281338.199108.png,0.1272,0.0012
1749281338.301747,1749281338.301747.png,0.1272,0.0011
1749281338.398237,1749281338.398237.png,0.1272,0.0011
1749281338.501420,1749281338.501420.png,0.1272,0.0010
1749281338.598552,1749281338.598552.png,0.1272,0.0009
1749281338.698380,1749281338.698380.png,0.1272,0.0009
1749281338.798609,1749281338.798609.png,0.1272,0.0008
1749281338.900994,1749281338.900994.png,0.1272,0.0008
1749281338.998255,1749281338.998255.png,0.1272,0.0007
1749281339.099417,1749281339.099417.png,0.1272,0.0007
1749281339.198363,1749281339.198363.png,0.1272,0.0006
1749281339.299081,1749281339.299081.png,0.1272,0.0006
1749281339.398567,1749281339.398567.png,0.1272,0.0006
1749281339.498365,1749281339.498365.png,0.1272,0.0005
1749281339.598464,1749281339.598464.png,0.1272,0.0005
1749281339.698581,1749281339.698581.png,0.1272,0.0005
1749281339.798529,1749281339.798529.png,0.1272,0.0005
1749281339.898788,1749281339.898788.png,0.1272,0.0004
1749281339.998438,1749281339.998438.png,0.1272,0.0004
1749281340.098673,1749281340.098673.png,0.1272,0.0004
1749281340.198518,1749281340.198518.png,0.1272,0.0003
1749281340.302003,1749281340.302003.png,0.1272,0.0003
1749281340.398551,1749281340.398551.png,0.1272,0.0003
1749281340.498144,1749281340.498144.png,0.1272,0.0003
1749281340.597970,1749281340.597970.png,0.1272,0.0003
1749281340.698390,1749281340.698390.png,0.1272,0.0002
1749281340.798430,1749281340.798430.png,0.1272,0.0002
1749281340.898665,1749281340.898665.png,0.1272,0.0002
1749281340.999380,1749281340.999380.png,0.1272,0.0002
1749281341.098543,1749281341.098543.png,0.1272,0.0002
1749281341.199998,1749281341.199998.png,0.1272,0.0002
1749281341.299124,1749281341.299124.png,0.1272,0.0002
1749281341.400328,1749281341.400328.png,0.1272,0.0002
1749281341.498281,1749281341.498281.png,0.1272,0.0001
1749281341.610611,1749281341.610611.png,0.1272,0.0001
1749281341.699548,1749281341.699548.png,0.1272,0.0001
1749281341.798611,1749281341.798611.png,0.1272,0.0001
1749281341.902174,1749281341.902174.png,0.1272,0.0001
1749281341.998465,1749281341.998465.png,0.1272,0.0001
1749281342.100082,1749281342.100082.png,0.1272,0.0001
1749281342.199032,1749281342.199032.png,0.1272,0.0001
1749281342.298357,1749281342.298357.png,0.1272,0.0001
1749281342.398236,1749281342.398236.png,0.1272,0.0001
1749281342.498686,1749281342.498686.png,0.1272,0.0001
1749281342.598735,1749281342.598735.png,0.1272,0.0001
1749281342.700016,1749281342.700016.png,0.1272,0.0001
1749281342.798159,1749281342.798159.png,0.1272,0.0001
1749281342.898428,1749281342.898428.png,0.1272,0.0001
1749281342.998163,1749281342.998163.png,0.1272,0.0001
1749281343.098561,1749281343.098561.png,0.1272,0.0001
1749281343.200025,1749281343.200025.png,0.1272,0.0000
1749281343.298489,1749281343.298489.png,0.1272,0.0000
1749281343.398678,1749281343.398678.png,0.1272,0.0000
1749281343.498345,1749281343.498345.png,0.1272,0.0000
1749281343.598442,1749281343.598442.png,0.1272,0.0000
1749281343.698013,1749281343.698013.png,0.1272,0.0000
1749281343.798604,1749281343.798604.png,0.1272,0.0000
1749281343.902160,1749281343.902160.png,0.1272,0.0000
1749281343.998537,1749281343.998537.png,0.1272,0.0000
1749281344.099708,1749281344.099708.png,0.1272,0.0000
1749281344.198358,1749281344.198358.png,0.1272,0.0000
1749281344.298622,1749281344.298622.png,0.1272,0.0000
1749281344.398464,1749281344.398464.png,0.1272,0.0000
1749281344.499685,1749281344.499685.png,0.1272,0.0000
1749281344.598249,1749281344.598249.png,0.1272,0.0000
1749281344.698388,1749281344.698388.png,0.1272,0.0000
1749281344.798224,1749281344.798224.png,0.1272,0.0000
1749281344.898901,1749281344.898901.png,0.1272,0.0000
1749281344.998216,1749281344.998216.png,0.1272,0.0000
1749281345.098445,1749281345.098445.png,0.1272,0.0000
1749281345.198171,1749281345.198171.png,0.1272,0.0000
1749281345.298535,1749281345.298535.png,0.1272,0.0000
1749281345.398507,1749281345.398507.png,0.1272,0.0000
1749281345.498382,1749281345.498382.png,0.1272,0.0000
1749281345.598425,1749281345.598425.png,0.1272,0.0000
1749281345.698372,1749281345.698372.png,0.1272,0.0000
1749281345.798436,1749281345.798436.png,0.1272,0.0000
1749281345.900792,1749281345.900792.png,0.1272,-0.0000
1749281345.998314,1749281345.998314.png,0.1272,-0.0000
1749281346.099453,1749281346.099453.png,0.1272,-0.0000
1749281346.198136,1749281346.198136.png,0.1272,0.0000
1749281346.300538,1749281346.300538.png,0.1272,0.0000
1749281346.398248,1749281346.398248.png,0.1272,-0.0000
1749281346.500166,1749281346.500166.png,0.1272,-0.0000
1749281346.599155,1749281346.599155.png,0.1272,-0.0000
1749281346.711351,1749281346.711351.png,0.1272,-0.0000
1749281346.798676,1749281346.798676.png,0.1272,-0.0000
1749281346.898594,1749281346.898594.png,0.1272,-0.0000
1749281346.998952,1749281346.998952.png,0.1272,-0.0000
1749281347.098815,1749281347.098815.png,0.1272,-0.0000
1749281347.198644,1749281347.198644.png,0.1272,-0.0000
1749281347.299959,1749281347.299959.png,0.1272,-0.0000
1749281347.398443,1749281347.398443.png,0.1272,-0.0000
1749281347.498770,1749281347.498770.png,0.1272,-0.0000
1749281347.600187,1749281347.600187.png,0.1272,-0.0000
1749281347.698797,1749281347.698797.png,0.1272,-0.0000
1749281347.798511,1749281347.798511.png,0.1272,-0.0000
1749281347.900088,1749281347.900088.png,0.1272,-0.0000
1749281347.999014,1749281347.999014.png,0.1272,-0.0000
1749281348.098336,1749281348.098336.png,0.1272,-0.0000
1749281348.200185,1749281348.200185.png,0.1272,-0.0000
1749281348.298673,1749281348.298673.png,0.1272,-0.0000
1749281348.399089,1749281348.399089.png,0.1272,-0.0000
1749281348.498326,1749281348.498326.png,0.1272,-0.0000
1749281348.598817,1749281348.598817.png,0.1272,-0.0000
1749281348.700012,1749281348.700012.png,0.1272,-0.0000
1749281348.798904,1749281348.798904.png,0.1272,-0.0000
1749281348.898458,1749281348.898458.png,0.1272,-0.0000
1749281348.998592,1749281348.998592.png,0.1272,-0.0000
1749281349.098242,1749281349.098242.png,0.1272,-0.0000
1749281349.198573,1749281349.198573.png,0.1272,-0.0000
1749281349.298261,1749281349.298261.png,0.1272,-0.0000
1749281349.398062,1749281349.398062.png,0.1272,-0.0000
1749281349.500840,1749281349.500840.png,0.1272,-0.0000
1749281349.598475,1749281349.598475.png,0.1272,-0.0000
1749281349.698678,1749281349.698678.png,0.1272,-0.0000
1749281349.798571,1749281349.798571.png,0.1272,-0.0000
1749281349.898084,1749281349.898084.png,0.1272,-0.0000
1749281349.998552,1749281349.998552.png,0.1272,-0.0000
1749281350.098102,1749281350.098102.png,0.1272,-0.0000
1749281350.198009,1749281350.198009.png,0.1272,-0.0000
1749281350.298281,1749281350.298281.png,0.1272,-0.0000
1749281350.399101,1749281350.399101.png,0.1272,-0.0000
1749281350.498459,1749281350.498459.png,0.1272,-0.0000
1749281350.598649,1749281350.598649.png,0.1272,-0.0000
1749281350.699862,1749281350.699862.png,0.1272,-0.0000
1749281350.801022,1749281350.801022.png,0.1272,-0.0000
1749281350.901262,1749281350.901262.png,0.1272,-0.0001
1749281350.999092,1749281350.999092.png,0.1272,-0.0000
1749281351.102403,1749281351.102403.png,0.1272,0.0000
1749281351.200791,1749281351.200791.png,0.1272,-0.0000
1749281351.298459,1749281351.298459.png,0.1272,-0.0001
1749281351.398345,1749281351.398345.png,0.1272,-0.0001
1749281351.498562,1749281351.498562.png,0.1272,-0.0000
1749281351.598382,1749281351.598382.png,0.1272,-0.0000
1749281351.698280,1749281351.698280.png,0.1272,-0.0000
1749281351.798891,1749281351.798891.png,0.1272,-0.0000
1749281351.898441,1749281351.898441.png,0.1272,-0.0000
1749281351.998437,1749281351.998437.png,0.1272,-0.0000
1749281352.098634,1749281352.098634.png,0.1272,-0.0000
1749281352.198559,1749281352.198559.png,0.1272,-0.0000
1749281352.298224,1749281352.298224.png,0.1272,-0.0000
1749281352.402245,1749281352.402245.png,0.1272,-0.0000
1749281352.501913,1749281352.501913.png,0.1272,-0.0000
1749281352.598443,1749281352.598443.png,0.1272,-0.0000
1749281352.698209,1749281352.698209.png,0.1272,-0.0000
1749281352.800920,1749281352.800920.png,0.1272,-0.0000
1749281352.898612,1749281352.898612.png,0.1272,-0.0000
1749281352.998558,1749281352.998558.png,0.1272,-0.0000
1749281353.098337,1749281353.098337.png,0.1272,-0.0000
1749281353.198401,1749281353.198401.png,0.1272,-0.0000
1749281353.298321,1749281353.298321.png,0.1272,-0.0000
1749281353.398392,1749281353.398392.png,0.1272,-0.0000
1749281353.498732,1749281353.498732.png,0.1272,-0.0000
1749281353.598242,1749281353.598242.png,0.1272,-0.0000
1749281353.698457,1749281353.698457.png,0.1272,-0.0000
1749281353.798232,1749281353.798232.png,0.1272,-0.0000
1749281353.899636,1749281353.899636.png,0.1272,0.0000
1749281354.000944,1749281354.000944.png,0.1272,0.0029
1749281354.098409,1749281354.098409.png,0.1272,0.0156
1749281354.198375,1749281354.198375.png,0.1272,0.0568
1749281354.298120,1749281354.298120.png,0.1272,0.0749
1749281354.400792,1749281354.400792.png,0.1272,0.0633
1749281354.498399,1749281354.498399.png,0.1272,0.0645
1749281354.601182,1749281354.601182.png,0.1272,0.0860
1749281354.698538,1749281354.698538.png,0.1272,0.0816
1749281354.803063,1749281354.803063.png,0.1272,0.0520
1749281354.899086,1749281354.899086.png,0.1272,0.0514
1749281355.002014,1749281355.002014.png,0.1272,0.0652
1749281355.102094,1749281355.102094.png,0.1272,0.0565
1749281355.198810,1749281355.198810.png,0.1272,0.0447
1749281355.298488,1749281355.298488.png,0.1272,0.0421
1749281355.399925,1749281355.399925.png,0.1272,0.0444
1749281355.498832,1749281355.498832.png,0.1272,0.0433
1749281355.602524,1749281355.602524.png,0.1272,0.0377
1749281355.699900,1749281355.699900.png,0.1272,0.0354
1749281355.798676,1749281355.798676.png,0.1272,0.0343
1749281355.898414,1749281355.898414.png,0.1272,0.0327
1749281355.998354,1749281355.998354.png,0.1272,0.0301
1749281356.100077,1749281356.100077.png,0.1272,0.0277
1749281356.198393,1749281356.198393.png,0.1272,0.0258
1749281356.298473,1749281356.298473.png,0.1272,0.0241
1749281356.398839,1749281356.398839.png,0.1272,0.0223
1749281356.498248,1749281356.498248.png,0.1272,0.0210
1749281356.602011,1749281356.602011.png,0.1272,0.0198
1749281356.698408,1749281356.698408.png,0.1272,0.0188
1749281356.798400,1749281356.798400.png,0.1272,0.0174
1749281356.899757,1749281356.899757.png,0.1272,0.0161
1749281356.998348,1749281356.998348.png,0.1272,0.0155
1749281357.098537,1749281357.098537.png,0.1272,0.0145
1749281357.198365,1749281357.198365.png,0.1272,0.0133
1749281357.298266,1749281357.298266.png,0.1272,0.0124
1749281357.401283,1749281357.401283.png,0.1272,0.0118
1749281357.498476,1749281357.498476.png,0.1272,0.0110
1749281357.599936,1749281357.599936.png,0.1272,0.0104
1749281357.699232,1749281357.699232.png,0.1272,0.0097
1749281357.798440,1749281357.798440.png,0.1272,0.0088
1749281357.899917,1749281357.899917.png,0.1272,0.0081
1749281357.998512,1749281357.998512.png,0.1272,0.0079
1749281358.098523,1749281358.098523.png,0.1272,0.0078
1749281358.198174,1749281358.198174.png,0.1272,0.0070
1749281358.298163,1749281358.298163.png,0.1272,0.0063
1749281358.398131,1749281358.398131.png,0.1272,0.0061
1749281358.501011,1749281358.501011.png,0.1272,0.0058
1749281358.598262,1749281358.598262.png,0.1272,0.0056
1749281358.698140,1749281358.698140.png,0.1272,0.0128
1749281358.798438,1749281358.798438.png,0.1272,0.0382
1749281358.897971,1749281358.897971.png,0.1272,0.0697
1749281359.000165,1749281359.000165.png,0.1272,0.0662
1749281359.098165,1749281359.098165.png,0.1272,0.0297
1749281359.198522,1749281359.198522.png,0.1272,0.0272
1749281359.298653,1749281359.298653.png,0.1272,0.0468
1749281359.398405,1749281359.398405.png,0.1272,0.0451
1749281359.498206,1749281359.498206.png,0.1272,0.0267
1749281359.598897,1749281359.598897.png,0.1272,0.0234
1749281359.698271,1749281359.698271.png,0.1272,0.0320
1749281359.798198,1749281359.798198.png,0.1272,0.0353
1749281359.898316,1749281359.898316.png,0.1272,0.0264
1749281360.000205,1749281360.000205.png,0.1272,0.0191
1749281360.100065,1749281360.100065.png,0.1272,0.0226
1749281360.199895,1749281360.199895.png,0.1272,0.0240
1749281360.298965,1749281360.298965.png,0.1272,0.0199
1749281360.398898,1749281360.398898.png,0.1272,0.0174
1749281360.498896,1749281360.498896.png,0.1272,0.0172
1749281360.598288,1749281360.598288.png,0.1272,0.0169
1749281360.698718,1749281360.698718.png,0.1272,0.0156
1749281360.799115,1749281360.799115.png,0.1272,0.0140
1749281360.901173,1749281360.901173.png,0.1272,0.0135
1749281360.998379,1749281360.998379.png,0.1272,0.0130
1749281361.098512,1749281361.098512.png,0.1272,0.0120
1749281361.198284,1749281361.198284.png,0.1272,0.0111
1749281361.298537,1749281361.298537.png,0.1272,0.0104
1749281361.401100,1749281361.401100.png,0.1272,0.0098
1749281361.498177,1749281361.498177.png,0.1272,0.0094
1749281361.598220,1749281361.598220.png,0.1272,0.0084
1749281361.698710,1749281361.698710.png,0.1272,0.0079
1749281361.798237,1749281361.798237.png,0.1272,0.0077
1749281361.898492,1749281361.898492.png,0.1272,0.0074
1749281361.999245,1749281361.999245.png,0.1272,0.0066
1749281362.098242,1749281362.098242.png,0.1272,0.0061
1749281362.198326,1749281362.198326.png,0.1272,0.0059
1749281362.298489,1749281362.298489.png,0.1272,0.0055
1749281362.401204,1749281362.401204.png,0.1272,0.0050
1749281362.500275,1749281362.500275.png,0.1272,0.0047
1749281362.598275,1749281362.598275.png,0.1272,0.0045
1749281362.698440,1749281362.698440.png,0.1272,0.0043
1749281362.798182,1749281362.798182.png,0.1272,0.0038
1749281362.900619,1749281362.900619.png,0.1272,0.0036
1749281362.998392,1749281362.998392.png,0.1272,0.0034
1749281363.098914,1749281363.098914.png,0.1272,-0.0009
1749281363.198348,1749281363.198348.png,0.1272,-0.0166
1749281363.298230,1749281363.298230.png,0.1272,-0.0462
1749281363.398609,1749281363.398609.png,0.1272,-0.0590
1749281363.499689,1749281363.499689.png,0.1272,-0.0492
1749281363.598387,1749281363.598387.png,0.1272,-0.0305
1749281363.700001,1749281363.700001.png,0.1272,-0.0281
1749281363.798254,1749281363.798254.png,0.1272,-0.0384
1749281363.898198,1749281363.898198.png,0.1272,-0.0359
1749281364.000062,1749281364.000062.png,0.1272,-0.0245
1749281364.098235,1749281364.098235.png,0.1272,-0.0240
1749281364.198292,1749281364.198292.png,0.1272,-0.0282
1749281364.298569,1749281364.298569.png,0.1272,-0.0251
1749281364.398757,1749281364.398757.png,0.1272,-0.0210
1749281364.500051,1749281364.500051.png,0.1272,-0.0207
1749281364.598705,1749281364.598705.png,0.1272,-0.0209
1749281364.698542,1749281364.698542.png,0.1272,-0.0182
1749281364.798601,1749281364.798601.png,0.1272,-0.0166
1749281364.898831,1749281364.898831.png,0.1272,-0.0165
1749281364.998966,1749281364.998966.png,0.1272,-0.0160
1749281365.098381,1749281365.098381.png,0.1272,-0.0142
1749281365.199207,1749281365.199207.png,0.1272,-0.0123
1749281365.298237,1749281365.298237.png,0.1272,-0.0119
1749281365.400975,1749281365.400975.png,0.1272,-0.0124
1749281365.501266,1749281365.501266.png,0.1272,-0.0112
1749281365.599886,1749281365.599886.png,0.1272,-0.0097
1749281365.699225,1749281365.699225.png,0.1272,-0.0093
1749281365.798205,1749281365.798205.png,0.1272,-0.0094
1749281365.898112,1749281365.898112.png,0.1272,-0.0088
1749281365.998691,1749281365.998691.png,0.1272,-0.0077
1749281366.098308,1749281366.098308.png,0.1272,-0.0073
1749281366.198632,1749281366.198632.png,0.1272,-0.0071
1749281366.298548,1749281366.298548.png,0.1272,-0.0068
1749281366.398136,1749281366.398136.png,0.1272,-0.0062
1749281366.502038,1749281366.502038.png,0.1272,-0.0057
1749281366.601172,1749281366.601172.png,0.1272,-0.0054
1749281366.697942,1749281366.697942.png,0.1272,-0.0051
1749281366.798360,1749281366.798360.png,0.1272,-0.0047
1749281366.900056,1749281366.900056.png,0.1272,-0.0044
1749281367.000381,1749281367.000381.png,0.1272,-0.0042
1749281367.100985,1749281367.100985.png,0.1272,-0.0040
1749281367.198139,1749281367.198139.png,0.1272,-0.0036
1749281367.298852,1749281367.298852.png,0.1272,-0.0033
1749281367.398433,1749281367.398433.png,0.1272,-0.0031
