timestamp,image_file,linear_x,angular_z
1749280117.751942,1749280117.751942.png,0.2769,-0.3405
1749280117.850984,1749280117.850984.png,0.2769,-0.2525
1749280117.951048,1749280117.951048.png,0.2769,-0.1182
1749280118.050951,1749280118.050951.png,0.2769,-0.0561
1749280118.160039,1749280118.160039.png,0.2769,-0.0496
1749280118.250879,1749280118.250879.png,0.2769,-0.1223
1749280118.354642,1749280118.354642.png,0.2769,-0.1230
1749280118.451089,1749280118.451089.png,0.2769,-0.0940
1749280118.553386,1749280118.553386.png,0.2769,-0.0758
1749280118.650994,1749280118.650994.png,0.2769,-0.0770
1749280118.752208,1749280118.752208.png,0.2769,-0.0718
1749280118.851740,1749280118.851740.png,0.2769,-0.0628
1749280118.952457,1749280118.952457.png,0.2769,-0.0534
1749280119.051678,1749280119.051678.png,0.2769,-0.0495
1749280119.153289,1749280119.153289.png,0.2769,-0.0467
1749280119.250707,1749280119.250707.png,0.2769,-0.0427
1749280119.353170,1749280119.353170.png,0.2769,-0.0376
1749280119.451148,1749280119.451148.png,0.2769,-0.0203
1749280119.551490,1749280119.551490.png,0.2769,0.0167
1749280119.650977,1749280119.650977.png,0.2769,0.0285
1749280119.759835,1749280119.759835.png,0.2769,0.0241
1749280119.850998,1749280119.850998.png,0.2769,0.0190
1749280119.956450,1749280119.956450.png,0.2769,0.0145
1749280120.058713,1749280120.058713.png,0.2769,0.0126
1749280120.151964,1749280120.151964.png,0.2769,0.0127
1749280120.254373,1749280120.254373.png,0.2769,0.0113
1749280120.351886,1749280120.351886.png,0.2769,0.0101
1749280120.452972,1749280120.452972.png,0.2769,0.0095
1749280120.551283,1749280120.551283.png,0.2769,0.0085
1749280120.651497,1749280120.651497.png,0.2769,0.0076
1749280120.751065,1749280120.751065.png,0.2769,0.0070
1749280120.851932,1749280120.851932.png,0.2769,0.0063
1749280120.951485,1749280120.951485.png,0.2769,0.0055
1749280121.051667,1749280121.051667.png,0.2769,0.0050
1749280121.151092,1749280121.151092.png,0.2769,0.0047
1749280121.251322,1749280121.251322.png,0.2769,0.0042
1749280121.352906,1749280121.352906.png,0.2769,0.0036
1749280121.455781,1749280121.455781.png,0.2769,0.0032
1749280121.551734,1749280121.551734.png,0.2769,0.0031
1749280121.651749,1749280121.651749.png,0.2769,0.0027
1749280121.753309,1749280121.753309.png,0.2769,0.0025
1749280121.850990,1749280121.850990.png,0.2769,0.0023
1749280121.953562,1749280121.953562.png,0.2769,0.0021
1749280122.051663,1749280122.051663.png,0.2769,0.0018
1749280122.151724,1749280122.151724.png,0.2769,0.0016
1749280122.251685,1749280122.251685.png,0.2769,0.0015
1749280122.352298,1749280122.352298.png,0.2769,0.0013
1749280122.451232,1749280122.451232.png,0.2769,0.0012
1749280122.554131,1749280122.554131.png,0.2769,0.0011
1749280122.651311,1749280122.651311.png,0.2769,0.0010
1749280122.751253,1749280122.751253.png,0.2769,0.0008
1749280122.850956,1749280122.850956.png,0.2769,0.0008
1749280122.951300,1749280122.951300.png,0.2769,0.0007
1749280123.051418,1749280123.051418.png,0.2769,0.0006
1749280123.151356,1749280123.151356.png,0.2769,0.0006
1749280123.251199,1749280123.251199.png,0.2769,0.0005
1749280123.351144,1749280123.351144.png,0.2769,0.0004
1749280123.451266,1749280123.451266.png,0.2769,0.0004
1749280123.551947,1749280123.551947.png,0.2769,0.0004
1749280123.651057,1749280123.651057.png,0.2769,0.0003
1749280123.751617,1749280123.751617.png,0.2769,0.0003
1749280123.851216,1749280123.851216.png,0.2769,0.0003
1749280123.963547,1749280123.963547.png,0.2769,0.0002
1749280124.051234,1749280124.051234.png,0.2769,0.0002
1749280124.151026,1749280124.151026.png,0.2769,0.0002
1749280124.251045,1749280124.251045.png,0.2769,0.0002
1749280124.351151,1749280124.351151.png,0.2769,0.0002
1749280124.451282,1749280124.451282.png,0.2769,0.0001
1749280124.550887,1749280124.550887.png,0.2769,0.0001
1749280124.651102,1749280124.651102.png,0.2769,0.0001
1749280124.751580,1749280124.751580.png,0.2769,0.0001
1749280124.851264,1749280124.851264.png,0.2769,0.0001
1749280124.951263,1749280124.951263.png,0.2769,0.0001
1749280125.050793,1749280125.050793.png,0.2769,0.0001
1749280125.151932,1749280125.151932.png,0.2769,0.0001
1749280125.251043,1749280125.251043.png,0.2769,0.0001
1749280125.351470,1749280125.351470.png,0.2769,0.0001
1749280125.451245,1749280125.451245.png,0.2769,0.0000
1749280125.553044,1749280125.553044.png,0.2769,0.0000
1749280125.656762,1749280125.656762.png,0.2769,-0.0000
1749280125.750937,1749280125.750937.png,0.2769,-0.0000
1749280125.854133,1749280125.854133.png,0.2769,-0.0000
1749280125.951173,1749280125.951173.png,0.2769,-0.0000
1749280126.064110,1749280126.064110.png,0.2769,-0.0000
1749280126.150923,1749280126.150923.png,0.2769,-0.0000
1749280126.250828,1749280126.250828.png,0.2769,-0.0000
1749280126.352537,1749280126.352537.png,0.2769,-0.0000
1749280126.451696,1749280126.451696.png,0.2769,-0.0000
1749280126.552129,1749280126.552129.png,0.2769,-0.0000
1749280126.652591,1749280126.652591.png,0.2769,-0.0000
1749280126.750876,1749280126.750876.png,0.2769,-0.0000
1749280126.857877,1749280126.857877.png,0.2769,-0.0000
1749280126.953022,1749280126.953022.png,0.2769,-0.0000
1749280127.050791,1749280127.050791.png,0.2769,-0.0000
1749280127.155049,1749280127.155049.png,0.2769,-0.0000
1749280127.252307,1749280127.252307.png,0.2769,-0.0000
1749280127.351396,1749280127.351396.png,0.2769,-0.0000
1749280127.450860,1749280127.450860.png,0.2769,-0.0000
1749280127.550888,1749280127.550888.png,0.2769,-0.0000
1749280127.651104,1749280127.651104.png,0.2769,-0.0000
1749280127.751920,1749280127.751920.png,0.2769,-0.0000
1749280127.850820,1749280127.850820.png,0.2769,-0.0000
1749280127.953063,1749280127.953063.png,0.2769,-0.0001
1749280128.051163,1749280128.051163.png,0.2769,-0.0001
1749280128.151001,1749280128.151001.png,0.2769,-0.0001
1749280128.250904,1749280128.250904.png,0.2769,-0.0001
1749280128.353217,1749280128.353217.png,0.2769,-0.0001
1749280128.453459,1749280128.453459.png,0.2769,-0.0000
1749280128.552927,1749280128.552927.png,0.2769,-0.0000
1749280128.651098,1749280128.651098.png,0.2769,-0.0000
1749280128.751048,1749280128.751048.png,0.2769,-0.0000
1749280128.852076,1749280128.852076.png,0.2769,-0.0000
1749280128.950815,1749280128.950815.png,0.2769,-0.0000
1749280129.050922,1749280129.050922.png,0.2769,-0.0000
1749280129.150989,1749280129.150989.png,0.2769,-0.0000
1749280129.251692,1749280129.251692.png,0.2769,0.0142
1749280129.352365,1749280129.352365.png,0.2769,0.0619
1749280129.451239,1749280129.451239.png,0.2769,0.1206
1749280129.551691,1749280129.551691.png,0.2769,0.1352
1749280129.651166,1749280129.651166.png,0.2769,0.1165
1749280129.750915,1749280129.750915.png,0.2769,0.1028
1749280129.851285,1749280129.851285.png,0.2769,0.0902
1749280129.951039,1749280129.951039.png,0.2769,0.0798
1749280130.052654,1749280130.052654.png,0.2769,0.0737
1749280130.151220,1749280130.151220.png,0.2769,0.0663
1749280130.253911,1749280130.253911.png,0.2769,0.0613
1749280130.350922,1749280130.350922.png,0.2769,0.0552
1749280130.451185,1749280130.451185.png,0.2769,0.0490
1749280130.551121,1749280130.551121.png,0.2769,0.0434
1749280130.651323,1749280130.651323.png,0.2769,0.0377
1749280130.753900,1749280130.753900.png,0.2769,0.0350
1749280130.850954,1749280130.850954.png,0.2769,0.0324
1749280130.950989,1749280130.950989.png,0.2769,0.0291
1749280131.051065,1749280131.051065.png,0.2769,0.0255
1749280131.151019,1749280131.151019.png,0.2769,0.0232
1749280131.250830,1749280131.250830.png,0.2769,0.0209
1749280131.351031,1749280131.351031.png,0.2769,0.0208
1749280131.452348,1749280131.452348.png,0.2769,0.0365
1749280131.550889,1749280131.550889.png,0.2769,0.0809
1749280131.651139,1749280131.651139.png,0.2769,0.0969
1749280131.752036,1749280131.752036.png,0.2769,0.0770
1749280131.850887,1749280131.850887.png,0.2769,0.0643
1749280131.951316,1749280131.951316.png,0.2769,0.0599
1749280132.050734,1749280132.050734.png,0.2769,0.0547
1749280132.153290,1749280132.153290.png,0.2769,0.0487
1749280132.251243,1749280132.251243.png,0.2769,0.0439
1749280132.355445,1749280132.355445.png,0.2769,0.0408
1749280132.450827,1749280132.450827.png,0.2769,0.0365
1749280132.550881,1749280132.550881.png,0.2769,0.0315
1749280132.653266,1749280132.653266.png,0.2769,0.0274
1749280132.750566,1749280132.750566.png,0.2769,0.0244
1749280132.852950,1749280132.852950.png,0.2769,0.0227
1749280132.951223,1749280132.951223.png,0.2769,0.0213
1749280133.050851,1749280133.050851.png,0.2769,0.0189
1749280133.151099,1749280133.151099.png,0.2769,0.0168
1749280133.254081,1749280133.254081.png,0.2769,0.0150
1749280133.351381,1749280133.351381.png,0.2769,0.0134
1749280133.451065,1749280133.451065.png,0.2769,0.0098
1749280133.550956,1749280133.550956.png,0.2769,-0.0253
1749280133.650912,1749280133.650912.png,0.2769,-0.0736
1749280133.751266,1749280133.751266.png,0.2769,-0.0785
1749280133.852930,1749280133.852930.png,0.2769,-0.0521
1749280133.952146,1749280133.952146.png,0.2769,-0.0440
1749280134.050593,1749280134.050593.png,0.2769,-0.0414
1749280134.151102,1749280134.151102.png,0.2769,-0.0397
1749280134.250867,1749280134.250867.png,0.2769,-0.0350
1749280134.351084,1749280134.351084.png,0.2769,-0.0299
1749280134.450778,1749280134.450778.png,0.2769,-0.0268
1749280134.551123,1749280134.551123.png,0.2769,-0.0254
1749280134.650874,1749280134.650874.png,0.2769,-0.0229
1749280134.751028,1749280134.751028.png,0.2769,-0.0202
1749280134.851068,1749280134.851068.png,0.2769,-0.0186
1749280134.950992,1749280134.950992.png,0.2769,-0.0166
1749280135.051885,1749280135.051885.png,0.2769,-0.0142
1749280135.152067,1749280135.152067.png,0.2769,-0.0129
1749280135.253289,1749280135.253289.png,0.2769,-0.0121
1749280135.351373,1749280135.351373.png,0.2769,-0.0108
1749280135.453608,1749280135.453608.png,0.2769,-0.0096
1749280135.551446,1749280135.551446.png,0.2769,-0.0089
1749280135.657153,1749280135.657153.png,0.2769,-0.0079
1749280135.751307,1749280135.751307.png,0.2769,-0.0070
1749280135.851044,1749280135.851044.png,0.2769,-0.0064
1749280135.952123,1749280135.952123.png,0.2769,-0.0057
1749280136.050878,1749280136.050878.png,0.2769,-0.0053
1749280136.150809,1749280136.150809.png,0.2769,-0.0048
1749280136.251169,1749280136.251169.png,0.2769,-0.0043
1749280136.351069,1749280136.351069.png,0.2769,-0.0038
1749280136.451295,1749280136.451295.png,0.2769,-0.0034
1749280136.551265,1749280136.551265.png,0.2769,-0.0030
1749280136.651347,1749280136.651347.png,0.2769,-0.0027
1749280136.751650,1749280136.751650.png,0.2769,-0.0024
1749280136.850927,1749280136.850927.png,0.2769,-0.0031
1749280136.950542,1749280136.950542.png,0.2769,-0.0327
1749280137.051042,1749280137.051042.png,0.2769,-0.0822
1749280137.150612,1749280137.150612.png,0.2769,-0.0945
1749280137.250962,1749280137.250962.png,0.2769,-0.0805
1749280137.350959,1749280137.350959.png,0.2769,-0.0683
1749280137.450964,1749280137.450964.png,0.2769,-0.0601
1749280137.550702,1749280137.550702.png,0.2769,-0.0519
1749280137.653157,1749280137.653157.png,0.2769,-0.0469
1749280137.752939,1749280137.752939.png,0.2769,-0.0433
1749280137.850634,1749280137.850634.png,0.2769,-0.0384
1749280137.950808,1749280137.950808.png,0.2769,-0.0337
1749280138.051708,1749280138.051708.png,0.2769,-0.0311
1749280138.150856,1749280138.150856.png,0.2769,-0.0288
1749280138.250709,1749280138.250709.png,0.2769,-0.0254
1749280138.353974,1749280138.353974.png,0.2769,-0.0225
1749280138.450978,1749280138.450978.png,0.2769,-0.0202
1749280138.550940,1749280138.550940.png,0.2769,-0.0181
1749280138.650893,1749280138.650893.png,0.2769,-0.0162
1749280138.750814,1749280138.750814.png,0.2769,-0.0150
1749280138.851219,1749280138.851219.png,0.2769,-0.0137
1749280138.951112,1749280138.951112.png,0.2769,-0.0121
1749280139.050654,1749280139.050654.png,0.2769,-0.0107
1749280139.151348,1749280139.151348.png,0.2769,-0.0096
1749280139.251016,1749280139.251016.png,0.2769,-0.0089
1749280139.351025,1749280139.351025.png,0.2769,-0.0080
1749280139.451095,1749280139.451095.png,0.2769,-0.0068
1749280139.551593,1749280139.551593.png,0.2769,-0.0059
1749280139.654804,1749280139.654804.png,0.2769,-0.0053
1749280139.751141,1749280139.751141.png,0.2769,-0.0050
1749280139.857704,1749280139.857704.png,0.2769,-0.0047
1749280139.951035,1749280139.951035.png,0.2769,-0.0041
1749280140.051490,1749280140.051490.png,0.2769,-0.0037
1749280140.153333,1749280140.153333.png,0.2769,-0.0033
1749280140.251061,1749280140.251061.png,0.2769,-0.0030
1749280140.353047,1749280140.353047.png,0.2769,-0.0027
1749280140.451494,1749280140.451494.png,0.2769,-0.0023
1749280140.552104,1749280140.552104.png,0.2769,-0.0021
1749280140.651005,1749280140.651005.png,0.2769,-0.0020
1749280140.751041,1749280140.751041.png,0.2769,-0.0018
1749280140.850842,1749280140.850842.png,0.2769,-0.0016
1749280140.950910,1749280140.950910.png,0.2769,-0.0014
1749280141.053117,1749280141.053117.png,0.2769,0.0004
1749280141.150939,1749280141.150939.png,0.2769,0.0195
1749280141.250896,1749280141.250896.png,0.2769,0.0281
1749280141.351865,1749280141.351865.png,0.2769,0.0209
1749280141.451565,1749280141.451565.png,0.2769,0.0171
1749280141.550936,1749280141.550936.png,0.2769,0.0158
1749280141.651093,1749280141.651093.png,0.2769,0.0140
1749280141.751122,1749280141.751122.png,0.2769,0.0128
1749280141.851180,1749280141.851180.png,0.2769,0.0118
1749280141.951689,1749280141.951689.png,0.2769,0.0132
1749280142.051330,1749280142.051330.png,0.2769,0.0379
1749280142.150845,1749280142.150845.png,0.2769,0.0507
1749280142.250686,1749280142.250686.png,0.2769,0.0428
1749280142.350990,1749280142.350990.png,0.2769,0.0362
1749280142.452901,1749280142.452901.png,0.2769,0.0319
1749280142.552040,1749280142.552040.png,0.2769,0.0284
1749280142.651969,1749280142.651969.png,0.2769,0.0269
1749280142.750963,1749280142.750963.png,0.2769,0.0230
1749280142.850935,1749280142.850935.png,0.2769,0.0207
1749280142.952857,1749280142.952857.png,0.2769,0.0188
1749280143.054339,1749280143.054339.png,0.2769,0.0166
1749280143.151116,1749280143.151116.png,0.2769,0.0150
1749280143.250699,1749280143.250699.png,0.2769,0.0140
1749280143.350747,1749280143.350747.png,0.2769,0.0124
1749280143.451265,1749280143.451265.png,0.2769,0.0110
1749280143.552949,1749280143.552949.png,0.2769,0.0102
1749280143.651273,1749280143.651273.png,0.2769,0.0092
1749280143.750864,1749280143.750864.png,0.2769,0.0079
1749280143.850569,1749280143.850569.png,0.2769,0.0068
1749280143.951492,1749280143.951492.png,0.2769,0.0063
1749280144.050701,1749280144.050701.png,0.2769,0.0060
1749280144.150745,1749280144.150745.png,0.2769,0.0053
1749280144.250685,1749280144.250685.png,0.2769,0.0047
1749280144.350711,1749280144.350711.png,0.2769,0.0036
1749280144.450925,1749280144.450925.png,0.2769,-0.0063
1749280144.550983,1749280144.550983.png,0.2769,-0.0224
1749280144.653841,1749280144.653841.png,0.2769,-0.0301
1749280144.750963,1749280144.750963.png,0.2769,-0.0223
1749280144.850923,1749280144.850923.png,0.2769,-0.0133
1749280144.954039,1749280144.954039.png,0.2769,-0.0131
1749280145.051637,1749280145.051637.png,0.2769,-0.0126
1749280145.151642,1749280145.151642.png,0.2769,-0.0113
1749280145.251371,1749280145.251371.png,0.2769,-0.0099
1749280145.354116,1749280145.354116.png,0.2769,-0.0089
1749280145.451448,1749280145.451448.png,0.2769,-0.0079
1749280145.551701,1749280145.551701.png,0.2769,-0.0071
1749280145.651795,1749280145.651795.png,0.2769,-0.0066
1749280145.750807,1749280145.750807.png,0.2769,-0.0059
1749280145.851029,1749280145.851029.png,0.2769,-0.0052
1749280145.953696,1749280145.953696.png,0.2769,-0.0047
1749280146.051828,1749280146.051828.png,0.2769,-0.0043
1749280146.150678,1749280146.150678.png,0.2769,-0.0038
1749280146.250728,1749280146.250728.png,0.2769,-0.0036
1749280146.350761,1749280146.350761.png,0.2769,-0.0014
1749280146.451030,1749280146.451030.png,0.2769,0.0005
1749280146.551019,1749280146.551019.png,0.2769,0.0004
1749280146.651448,1749280146.651448.png,0.2769,0.0000
1749280146.752385,1749280146.752385.png,0.2769,-0.0000
1749280146.850778,1749280146.850778.png,0.2769,-0.0001
1749280146.953891,1749280146.953891.png,0.2769,-0.0000
1749280147.052208,1749280147.052208.png,0.0000,0.0000
1749280147.150845,1749280147.150845.png,0.0000,0.0000
1749280147.250660,1749280147.250660.png,0.0000,0.0000
1749280147.350932,1749280147.350932.png,0.0000,0.0000
1749280147.450998,1749280147.450998.png,0.0000,0.0000
1749280147.551036,1749280147.551036.png,0.0000,0.0000
1749280147.651899,1749280147.651899.png,0.0000,0.0000
1749280147.750681,1749280147.750681.png,0.0000,0.0000
1749280147.850800,1749280147.850800.png,0.0000,0.0000
1749280147.951083,1749280147.951083.png,0.0000,0.0000
1749280148.050714,1749280148.050714.png,0.0000,0.0000
1749280148.151061,1749280148.151061.png,0.0000,0.0000
1749280148.251095,1749280148.251095.png,0.0000,0.0000
1749280148.350706,1749280148.350706.png,0.0000,0.0000
1749280148.452216,1749280148.452216.png,0.0000,0.0000
1749280148.551034,1749280148.551034.png,0.0000,0.0000
1749280148.650503,1749280148.650503.png,0.0000,0.0000
1749280148.750581,1749280148.750581.png,0.0000,0.0000
1749280148.850581,1749280148.850581.png,0.0000,0.0000
1749280148.950912,1749280148.950912.png,0.0000,0.0000
